room,label,mode,path
115_Detmold Konzerthaus Concert Hall_1.36,0.36,binaural,F:\NEW PROJECT\output\feat_00324_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.36,binaural,F:\NEW PROJECT\output\feat_00324_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.36,binaural,F:\NEW PROJECT\output\feat_00325_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.36,binaural,F:\NEW PROJECT\output\feat_00325_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.36,binaural,F:\NEW PROJECT\output\feat_00325_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.36,binaural,F:\NEW PROJECT\output\feat_00325_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.36,binaural,F:\NEW PROJECT\output\feat_00325_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.36,binaural,F:\NEW PROJECT\output\feat_00325_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00326_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00326_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00326_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00326_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00326_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00326_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00327_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00327_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00327_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00327_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00327_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.551,binaural,F:\NEW PROJECT\output\feat_00327_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00328_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00328_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00328_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00328_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00328_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00328_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00329_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00329_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00329_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00329_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00329_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.532,binaural,F:\NEW PROJECT\output\feat_00329_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00330_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00330_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00330_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00330_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00330_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00330_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00331_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00331_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00331_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00331_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00331_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.51,binaural,F:\NEW PROJECT\output\feat_00331_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00332_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00332_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00332_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00332_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00332_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00332_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00333_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00333_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00333_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00333_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00333_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.739,binaural,F:\NEW PROJECT\output\feat_00333_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00334_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00334_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00334_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00334_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00334_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00334_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00335_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00335_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00335_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00335_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00335_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.594,binaural,F:\NEW PROJECT\output\feat_00335_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00336_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00336_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00336_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00336_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00336_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00336_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00337_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00337_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00337_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00337_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00337_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.11,binaural,F:\NEW PROJECT\output\feat_00337_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00338_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00338_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00338_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00338_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00338_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00338_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00339_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00339_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00339_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00339_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00339_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.507,binaural,F:\NEW PROJECT\output\feat_00339_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00340_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00340_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00340_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00340_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00340_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00340_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00341_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00341_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00341_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00341_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00341_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.042,binaural,F:\NEW PROJECT\output\feat_00341_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00342_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00342_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00342_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00342_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00342_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00342_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00343_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00343_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00343_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00343_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00343_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.434,binaural,F:\NEW PROJECT\output\feat_00343_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00344_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00344_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00344_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00344_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00344_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00344_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00345_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00345_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00345_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00345_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00345_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.355,binaural,F:\NEW PROJECT\output\feat_00345_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00346_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00346_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00346_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00346_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00346_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00346_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00347_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00347_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00347_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00347_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00347_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.08,binaural,F:\NEW PROJECT\output\feat_00347_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00348_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00348_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00348_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00348_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00348_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00348_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00349_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00349_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00349_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00349_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00349_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,-0.323,binaural,F:\NEW PROJECT\output\feat_00349_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00350_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00350_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00350_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00350_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00350_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00350_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00351_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00351_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00351_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00351_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00351_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,0.874,binaural,F:\NEW PROJECT\output\feat_00351_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00352_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00352_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00352_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00352_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00352_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00352_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00353_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00353_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00353_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00353_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00353_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.705,binaural,F:\NEW PROJECT\output\feat_00353_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00354_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00354_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00354_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00354_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00354_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00354_5.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00355_0.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00355_1.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00355_2.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00355_3.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00355_4.npz
115_Detmold Konzerthaus Concert Hall_1.36,1.669,binaural,F:\NEW PROJECT\output\feat_00355_5.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00356_0.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00356_1.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00356_2.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00356_3.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00356_4.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00356_5.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00357_0.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00357_1.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00357_2.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00357_3.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00357_4.npz
11_Variable Acoustics Laboratory 1_0.32,15.607,binaural,F:\NEW PROJECT\output\feat_00357_5.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00358_0.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00358_1.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00358_2.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00358_3.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00358_4.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00358_5.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00359_0.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00359_1.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00359_2.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00359_3.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00359_4.npz
11_Variable Acoustics Laboratory 1_0.32,15.493,binaural,F:\NEW PROJECT\output\feat_00359_5.npz
11_Variable Acoustics Laboratory 1_0.32,16.808,binaural,F:\NEW PROJECT\output\feat_00360_0.npz
11_Variable Acoustics Laboratory 1_0.32,16.808,binaural,F:\NEW PROJECT\output\feat_00360_1.npz
11_Variable Acoustics Laboratory 1_0.32,16.808,binaural,F:\NEW PROJECT\output\feat_00360_2.npz
11_Variable Acoustics Laboratory 1_0.32,16.808,binaural,F:\NEW PROJECT\output\feat_00360_3.npz
11_Variable Acoustics Laboratory 1_0.32,16.808,binaural,F:\NEW PROJECT\output\feat_00360_4.npz
11_Variable Acoustics Laboratory 1_0.32,16.808,binaural,F:\NEW PROJECT\output\feat_00360_5.npz
11_Variable Acoustics Laboratory 1_0.32,16.808,binaural,F:\NEW PROJECT\output\feat_00361_0.npz
11_Variable Acoustics Laboratory 1_0.32,16.808,binaural,F:\NEW PROJECT\output\feat_00361_1.npz
