room,rt_s,file,label_better_ear_ud_dB,ud_diotic_dB,binaural_gain_dB,duration_s,onset_ms,ir_length_gate,orig_sr,error
21_Conference Room 2_0.43,0.43,BRIR_R07_C3_E0_A60.wav,10.719,8.714,2.005,1.0,0.8,OK,44100,
21_Conference Room 2_0.43,0.43,BRIR_R07_C3_E0_A60.wav,10.719,8.714,2.005,1.0,0.8,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A-120.wav,5.891,4.268,1.623,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A-120.wav,5.891,4.268,1.623,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A-30.wav,5.946,4.801,1.145,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A-30.wav,5.946,4.801,1.145,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A-60.wav,6.617,5.117,1.501,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A-60.wav,6.617,5.117,1.501,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A-90.wav,6.358,4.399,1.959,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A-90.wav,6.358,4.399,1.959,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A0.wav,5.16,5.755,-0.594,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A0.wav,5.16,5.755,-0.594,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A120.wav,5.868,4.434,1.434,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A120.wav,5.868,4.434,1.434,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A30.wav,6.237,4.719,1.518,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A30.wav,6.237,4.719,1.518,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A60.wav,6.637,4.56,2.077,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A60.wav,6.637,4.56,2.077,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A90.wav,6.314,4.441,1.873,1.0,1.2,OK,44100,
22_Room Spirit 1_0.57,0.57,BRIR_R08_C2_E0_A90.wav,6.314,4.441,1.873,1.0,1.2,OK,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A-120.wav,8.496,6.87,1.626,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A-120.wav,8.496,6.87,1.626,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A-30.wav,8.562,7.342,1.22,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A-30.wav,8.562,7.342,1.22,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A-60.wav,9.178,7.7,1.478,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A-60.wav,9.178,7.7,1.478,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A-90.wav,8.935,6.996,1.939,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A-90.wav,8.935,6.996,1.939,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A0.wav,7.452,8.005,-0.553,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A0.wav,7.452,8.005,-0.553,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A120.wav,8.278,6.797,1.481,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A120.wav,8.278,6.797,1.481,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A30.wav,8.852,7.182,1.67,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A30.wav,8.852,7.182,1.67,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A60.wav,9.194,6.967,2.227,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A60.wav,9.194,6.967,2.227,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A90.wav,8.778,6.785,1.992,0.5,1.2,SHORT,44100,
23_Room Spirit 2_0.37,0.37,BRIR_R08_C1_E0_A90.wav,8.778,6.785,1.992,0.5,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A-30.wav,5.932,5.217,0.715,1.0,1.1,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A-30.wav,5.932,5.217,0.715,1.0,1.1,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A-60.wav,7.308,4.826,2.482,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A-60.wav,7.308,4.826,2.482,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A-90.wav,6.818,4.498,2.319,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A-90.wav,6.818,4.498,2.319,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A0.wav,5.773,6.627,-0.854,1.0,1.1,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A0.wav,5.773,6.627,-0.854,1.0,1.1,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A30.wav,6.767,5.084,1.682,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A30.wav,6.767,5.084,1.682,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A60.wav,7.42,4.722,2.697,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A60.wav,7.42,4.722,2.697,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A90.wav,8.113,5.18,2.933,1.0,1.2,SHORT,44100,
24_Adream Laboratory 1_0.68,0.68,BRIR_R09_C2_E0_A90.wav,8.113,5.18,2.933,1.0,1.2,SHORT,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A-30.wav,8.159,7.491,0.668,1.0,1.1,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A-30.wav,8.159,7.491,0.668,1.0,1.1,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A-60.wav,9.466,7.039,2.427,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A-60.wav,9.466,7.039,2.427,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A-90.wav,8.877,6.712,2.165,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A-90.wav,8.877,6.712,2.165,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A0.wav,7.879,8.887,-1.007,1.0,1.1,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A0.wav,7.879,8.887,-1.007,1.0,1.1,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A30.wav,8.923,7.36,1.563,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A30.wav,8.923,7.36,1.563,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A60.wav,9.587,7.013,2.574,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A60.wav,9.587,7.013,2.574,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A90.wav,10.173,7.436,2.737,1.0,1.2,OK,44100,
25_Adream Laboratory 2_0.40,0.4,BRIR_R09_C1_E0_A90.wav,10.173,7.436,2.737,1.0,1.2,OK,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-105.wav,8.611,6.748,1.863,1.0,1.1,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-105.wav,8.611,6.748,1.863,1.0,1.1,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-120.wav,8.261,6.508,1.754,1.0,1.1,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-120.wav,8.261,6.508,1.754,1.0,1.1,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-135.wav,8.092,6.56,1.532,1.0,1.1,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-135.wav,8.092,6.56,1.532,1.0,1.1,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-30.wav,9.024,7.12,1.904,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-30.wav,9.024,7.12,1.904,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-45.wav,9.454,7.909,1.545,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-45.wav,9.454,7.909,1.545,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-90.wav,10.024,7.908,2.116,1.0,1.4,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A-90.wav,10.024,7.908,2.116,1.0,1.4,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A0.wav,8.304,8.767,-0.463,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A0.wav,8.304,8.767,-0.463,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A150.wav,8.294,7.246,1.048,1.0,2.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A150.wav,8.294,7.246,1.048,1.0,2.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A180.wav,8.369,9.484,-1.115,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A180.wav,8.369,9.484,-1.115,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A30.wav,9.055,7.6,1.455,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A30.wav,9.055,7.6,1.455,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A60.wav,9.549,7.532,2.017,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A60.wav,9.549,7.532,2.017,1.0,1.3,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A90.wav,9.184,7.422,1.761,1.0,1.6,SHORT,44100,
26_Room Auditorium 3-1_0.68,0.68,BRIR_R10_C1_E0_A90.wav,9.184,7.422,1.761,1.0,1.6,SHORT,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-105.wav,4.788,2.787,2.001,1.1,1.1,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-105.wav,4.788,2.787,2.001,1.1,1.1,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-120.wav,4.469,2.591,1.878,1.1,1.1,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-120.wav,4.469,2.591,1.878,1.1,1.1,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-135.wav,4.277,2.626,1.651,1.1,1.1,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-135.wav,4.277,2.626,1.651,1.1,1.1,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-30.wav,5.332,3.394,1.938,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-30.wav,5.332,3.394,1.938,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-45.wav,5.829,4.229,1.599,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-45.wav,5.829,4.229,1.599,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-90.wav,6.229,3.974,2.255,1.1,1.4,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A-90.wav,6.229,3.974,2.255,1.1,1.4,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A0.wav,4.626,5.107,-0.481,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A0.wav,4.626,5.107,-0.481,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A150.wav,4.348,3.281,1.067,1.1,2.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A150.wav,4.348,3.281,1.067,1.1,2.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A180.wav,4.266,5.599,-1.333,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A180.wav,4.266,5.599,-1.333,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A30.wav,5.27,3.879,1.392,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A30.wav,5.27,3.879,1.392,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A60.wav,5.536,3.691,1.844,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A60.wav,5.536,3.691,1.844,1.1,1.3,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A90.wav,5.132,3.585,1.546,1.1,1.6,OK,44100,
27_Room Auditorium 3-2_0.44,0.44,BRIR_R10_C2_E0_A90.wav,5.132,3.585,1.546,1.1,1.6,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-110.wav,0.0,0.0,0.0,1.1,0.0,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-110.wav,0.0,0.0,0.0,1.1,0.0,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-120.wav,4.122,0.974,3.148,1.1,1.2,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-120.wav,4.122,0.974,3.148,1.1,1.2,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-135.wav,3.65,0.059,3.591,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-135.wav,3.65,0.059,3.591,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-150.wav,3.168,0.531,2.637,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-150.wav,3.168,0.531,2.637,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-30.wav,3.32,1.705,1.614,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-30.wav,3.32,1.705,1.614,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-45.wav,3.879,1.588,2.291,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-45.wav,3.879,1.588,2.291,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-60.wav,4.318,1.761,2.557,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-60.wav,4.318,1.761,2.557,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-90.wav,4.285,1.754,2.532,1.1,1.0,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A-90.wav,4.285,1.754,2.532,1.1,1.0,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A0.wav,2.349,3.363,-1.014,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A0.wav,2.349,3.363,-1.014,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A110.wav,0.0,0.0,0.0,1.1,0.0,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A110.wav,0.0,0.0,0.0,1.1,0.0,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A120.wav,4.069,2.114,1.956,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A120.wav,4.069,2.114,1.956,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A135.wav,3.562,1.755,1.807,1.1,1.2,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A135.wav,3.562,1.755,1.807,1.1,1.2,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A150.wav,3.67,2.06,1.61,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A150.wav,3.67,2.06,1.61,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A180.wav,2.862,3.594,-0.731,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A180.wav,2.862,3.594,-0.731,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A30.wav,4.422,2.372,2.05,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A30.wav,4.422,2.372,2.05,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A45.wav,4.642,2.549,2.093,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A45.wav,4.642,2.549,2.093,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A60.wav,4.551,2.937,1.614,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A60.wav,4.551,2.937,1.614,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A90.wav,4.767,3.057,1.71,1.1,1.1,OK,44100,
28_Small Broadcast Studio 1_0.70,0.7,BRIR_R11_C2_E0_A90.wav,4.767,3.057,1.71,1.1,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-110.wav,8.525,4.903,3.622,1.0,1.2,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-110.wav,8.525,4.903,3.622,1.0,1.2,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-120.wav,8.446,4.772,3.674,1.0,1.2,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-120.wav,8.446,4.772,3.674,1.0,1.2,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-135.wav,7.894,3.862,4.031,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-135.wav,7.894,3.862,4.031,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-30.wav,7.89,5.942,1.947,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-30.wav,7.89,5.942,1.947,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-45.wav,8.408,5.685,2.724,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-45.wav,8.408,5.685,2.724,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-90.wav,8.655,5.483,3.172,1.0,1.0,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A-90.wav,8.655,5.483,3.172,1.0,1.0,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A0.wav,6.372,7.736,-1.364,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A0.wav,6.372,7.736,-1.364,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A150.wav,7.818,6.182,1.637,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A150.wav,7.818,6.182,1.637,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A180.wav,7.121,7.767,-0.646,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A180.wav,7.121,7.767,-0.646,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A30.wav,8.727,6.635,2.092,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A30.wav,8.727,6.635,2.092,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A60.wav,8.805,7.088,1.717,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A60.wav,8.805,7.088,1.717,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A90.wav,9.015,7.172,1.844,1.0,1.1,OK,44100,
29_Small Broadcast Studio 2_0.39,0.39,BRIR_R11_C1_E0_A90.wav,9.015,7.172,1.844,1.0,1.1,OK,44100,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m000_e002.wav,19.493,20.946,-1.454,2.0,57.3,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m000_e002.wav,19.493,20.946,-1.454,2.0,57.3,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m012_e002.wav,20.847,18.04,2.807,2.0,57.1,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m012_e002.wav,20.847,18.04,2.807,2.0,57.1,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m024_e002.wav,19.365,16.442,2.923,2.0,57.1,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m024_e002.wav,19.365,16.442,2.923,2.0,57.1,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m036_e002.wav,18.351,19.716,-1.364,2.0,57.3,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m036_e002.wav,18.351,19.716,-1.364,2.0,57.3,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m048_e002.wav,19.187,16.784,2.402,2.0,57.1,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m048_e002.wav,19.187,16.784,2.402,2.0,57.1,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m060_e002.wav,20.668,17.75,2.918,2.0,57.1,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_E_m060_e002.wav,20.668,17.75,2.918,2.0,57.1,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m000_e002.wav,18.194,19.43,-1.236,2.0,57.4,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m000_e002.wav,18.194,19.43,-1.236,2.0,57.4,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m012_e002.wav,20.299,17.288,3.011,2.0,57.2,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m012_e002.wav,20.299,17.288,3.011,2.0,57.2,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m024_e002.wav,18.556,15.983,2.573,2.0,57.2,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m024_e002.wav,18.556,15.983,2.573,2.0,57.2,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m036_e002.wav,17.375,18.405,-1.03,2.0,57.4,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m036_e002.wav,17.375,18.405,-1.03,2.0,57.4,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m048_e002.wav,18.962,16.389,2.573,2.0,57.2,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m048_e002.wav,18.962,16.389,2.573,2.0,57.2,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m060_e002.wav,19.516,17.329,2.187,2.0,57.2,OK,48000,
2_HL Listening Lab_0.30,0.3,BRIRs_HL_W_m060_e002.wav,19.516,17.329,2.187,2.0,57.2,OK,48000,
30_Office_0.37,0.37,BRIR_R12_C1_E0_A-30.wav,13.371,12.395,0.976,0.5,1.3,SHORT,44100,
30_Office_0.37,0.37,BRIR_R12_C1_E0_A-30.wav,13.371,12.395,0.976,0.5,1.3,SHORT,44100,
30_Office_0.37,0.37,BRIR_R12_C1_E0_A-45.wav,13.003,10.962,2.041,0.5,1.3,SHORT,44100,
